geneid	genename	nns1	nns2	nns3	amp	gain	hetloss	hmdel	ovexpr	unexpr	meth	ncnv	nexpr	nmeth	sonc	ssup	score
100288332	NPIPA5	0	0	0	1	107	13	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100288339	NDUFA5P6	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288343	SLC25A14P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288346	NCAM1-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288378	LRRC34P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288380	ULK4P2	0	0	0	1	26	39	0	21	0	0	528	532	319	2.06838118022	0.0	1.04850208321
100288397	RAB9AP4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288405	SFTPA3P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288413	ERVMER34-1	0	0	1	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288425	EIF1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288428	LMCD1-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288432	IL10RB-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288436	SLC4A1APP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288440	COX5BP5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288451	RBBP4P5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288463	CUL1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288465	FAM197Y10	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288470	REXO1L11P	0	0	0	3	64	63	0	0	0	0	528	532	319	0.284090909091	0.0	0.0
100288483	HSBP1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288485	MTRNR2L7	0	0	0	0	15	65	0	0	0	0	528	532	319	0.0	0.0	0.0
100288486	DDX11L9	0	0	0	0	28	37	0	0	0	0	528	532	319	0.0	0.0	0.0
100288493	TCEB1P5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288500	REXO1L10P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288506	PNPT1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288513	TUBB3P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288517	ISCA1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288520	USP17L15	0	0	0	0	14	70	0	0	0	0	528	532	319	0.0	0.0	0.0
100288524	WI2-2373I1.2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288527	REXO1L2P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288540	POM121B	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288543	FOLR3P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288563	HMGB3P23	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288570	LOC100288570	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288580	ACTR3P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288584	CCDC34P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288596	SNRPCP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288610	LINC00268-2P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288613	UBE2NP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288615	WHAMMP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288654	NDUFB4P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288659	ZNF317P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288661	SUB1P4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288667	CICP7	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288687	DUX4	0	0	0	0	12	76	3	0	0	0	528	532	319	0.0	0.284090909091	0.0
100288690	FAM21FP	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288691	HMGN2P8	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288695	LIMS3L	0	0	1	0	75	14	0	0	0	0	528	532	319	0.0	0.0	0.0
100288702	ARL6IP1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288711	DUX4L9	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288713	PMS2P10	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288726	HSPE1P20	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288730	PAN3-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288739	SPCS2P3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288742	HIST1H2BPS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288757	SUMO2P4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288772	CCT7P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288785	UQCRBP3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288797	TMEM239	0	0	0	1	111	9	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100288801	FRG2C	0	0	0	0	21	326	12	6	0	2	528	532	319	0.563909774436	1.13636363636	-0.184424571137
100288805	HYDIN2	0	0	0	1	50	43	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100288814	LOC100288814	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288825	TTC39CP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288827	CYP4F25P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288831	SRGAP3-AS3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288841	RBPJP5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288843	NAPGP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288861	TRMT112P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288868	KRT18P63	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288870	ERLEC1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288885	DYNLL1P6	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288892	COX6CP4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288897	FAR2P3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288904	CICP11	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288948	BRD7P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288950	MTND1P25	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288960	PRSS43	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288964	FABP5P5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288979	DCAF13P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288984	MTND1P3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100288998	MTND1P15	0	0	0	1	25	42	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100289017	MOXD2P	0	0	0	4	168	7	0	0	0	0	528	532	319	0.378787878788	0.0	0.0
100289019	SLC25A25-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289027	CDK2AP2P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289028	BNIP3P4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289051	CYB5AP5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289059	TMEM261P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289087	TSPY10	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289092	ATP2A1-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289099	RPL30P16	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289102	EIF4A1P8	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289124	FAM27E2	0	0	0	0	13	149	0	0	0	0	528	532	319	0.0	0.0	0.0
100289131	COX6CP6	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289133	KRT8P32	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289137	FAM95C	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289150	FAM197Y5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289151	DCLRE1CP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289158	HMGB3P13	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289170	COX20P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289178	GNG12-AS1	0	0	3	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289186	SDHDP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289187	GS1-259H13.2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289188	FAM197Y4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289191	HMGN3P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289211	LINC00624	0	0	0	1	50	43	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100289220	LTV1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289237	CEP164P1	0	0	0	0	13	77	0	0	0	0	528	532	319	0.0	0.0	0.0
100289255	LINC00675	0	0	0	0	26	50	1	0	0	0	528	532	319	0.0	0.094696969697	0.0
100289259	ZFYVE9P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289264	RPL7P60	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289265	FAM197Y1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289274	DNAJC3-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289280	CUBNP2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289286	HNRNPA1P58	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289295	NUPL1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289300	HIGD1AP5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289319	KRT8P43	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289341	MAN1B1-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289373	UBAC2-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289380	PTP4A1P5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289383	CICP25	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289388	KCTD21-AS1	0	0	2	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289410	MCF2L-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289414	PHBP9	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289419	CTF2P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289448	REXO1L12P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289450	SLC7A15P	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289462	DEFB4B	0	0	0	0	20	148	6	0	0	0	528	532	319	0.0	0.568181818182	0.0
100289475	LDHBP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289489	MINOS1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289501	FTLP11	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289509	KCNIP2-AS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289545	HIST1H3PS1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289564	SNRPCP18	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289574	HERC2P4	0	0	0	1	103	18	0	0	0	283	528	532	319	0.094696969697	0.0	0.0
100289579	NDUFA5P9	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289581	DUX4L13	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289584	NPM1P40	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289605	HIGD1AP15	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289607	HSPE1P22	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289619	TRIAP1P1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289635	ZNF605	0	0	0	0	120	8	0	26	1	0	528	532	319	2.44360902256	0.093984962406	1.28901347241
100289640	PPATP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289643	HSPA8P16	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289662	COX6B1P5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289663	STMN1P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289667	POLR3KP1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289673	LOC100289673	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289678	ZNF783	0	0	2	5	170	6	0	3	2	0	528	532	319	0.755439735703	0.187969924812	0.0
100289682	HMGN2P13	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100289683	ERVH-3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100292290	HSPE1P8	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100292680	LINC00942	0	0	0	2	120	7	0	0	0	0	528	532	319	0.189393939394	0.0	0.0
100293090	MTND4P12	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100293516	ZNF587B	0	0	1	1	57	5	1	0	0	0	528	532	319	0.094696969697	0.094696969697	0.0
100293534	C4B_2	0	0	3	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100293948	ATG12P2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100294716	MYP15	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100294720	NHEG1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302090	DDX11L8	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302111	MIR1184-1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302112	MIR1284	0	0	0	0	20	341	13	0	0	0	528	532	319	0.0	1.23106060606	-0.299901788557
100302113	MIR1200	0	0	0	0	173	2	0	0	0	0	528	532	319	0.0	0.0	0.0
100302114	MIR513C	0	0	0	5	25	53	1	0	0	0	528	532	319	0.473484848485	0.094696969697	0.0
100302115	MIR1468	0	0	0	2	24	48	3	0	0	0	528	532	319	0.189393939394	0.284090909091	0.0
100302116	MIR1265	0	0	0	1	17	64	1	0	0	0	528	532	319	0.094696969697	0.094696969697	0.0
100302117	MIR320B1	0	0	0	0	22	61	0	0	0	0	528	532	319	0.0	0.0	0.0
100302118	MIR1286	0	0	0	0	40	41	0	0	0	0	528	532	319	0.0	0.0	0.0
100302119	MIR1538	0	0	0	1	98	20	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100302121	MIR1276	0	0	0	0	27	34	0	0	0	0	528	532	319	0.0	0.0	0.0
100302122	MIR1183	0	0	0	1	173	2	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100302123	MIR1275	0	0	0	0	10	99	0	0	0	0	528	532	319	0.0	0.0	0.0
100302124	MIR1288	0	0	0	0	26	45	1	0	0	0	528	532	319	0.0	0.094696969697	0.0
100302125	MIR1289-1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302126	MIR1471	0	0	0	4	68	44	3	0	0	0	528	532	319	0.378787878788	0.284090909091	0.0
100302127	MIR1470	0	0	0	0	49	12	0	0	0	0	528	532	319	0.0	0.0	0.0
100302128	MIR1302-3	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302129	MIR1915	0	0	0	0	16	65	0	0	0	0	528	532	319	0.0	0.0	0.0
100302130	MIR1302-4	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302131	MIR302F	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302132	MIR1182	0	0	0	1	56	42	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100302133	MIR1287	0	0	0	0	11	97	0	0	0	0	528	532	319	0.0	0.0	0.0
100302134	MIR1289-2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302135	MIR320C1	0	0	0	1	24	92	2	0	0	0	528	532	319	0.094696969697	0.189393939394	0.0
100302136	MIR1252	0	0	0	0	122	6	0	0	0	0	528	532	319	0.0	0.0	0.0
100302137	MIR1914	0	0	0	1	119	0	1	0	0	0	528	532	319	0.094696969697	0.094696969697	0.0
100302138	MIR1292	0	0	0	1	111	9	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100302139	MIR1537	0	0	0	1	56	42	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100302140	MIR1302-6	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302141	MIR1913	0	0	0	0	9	150	2	0	0	0	528	532	319	0.0	0.189393939394	0.0
100302142	MIR1246	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302143	MIR1248	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302144	MIR1912	0	0	0	6	23	47	0	0	0	0	528	532	319	0.568181818182	0.0	0.0
100302145	MIR1247	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302146	MIR1302-5	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302147	MIR1302-7	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302148	MIR1263	0	0	0	6	78	68	0	0	0	0	528	532	319	0.568181818182	0.0	0.0
100302149	MIR1249	0	0	0	0	42	37	0	0	0	0	528	532	319	0.0	0.0	0.0
100302150	MIR1296	0	0	0	0	12	89	0	0	0	0	528	532	319	0.0	0.0	0.0
100302152	MIR548N	0	0	118	0	172	2	0	0	0	0	528	532	319	0.0	0.0	0.0
100302153	MIR1298	0	0	0	6	23	47	0	0	0	0	528	532	319	0.568181818182	0.0	0.0
100302155	MIR1256	0	0	1	0	8	96	0	0	0	0	528	532	319	0.0	0.0	0.0
100302156	MIR1229	0	0	0	87	243	6	0	0	0	0	528	532	319	8.23863636364	0.0	3.04240556626
100302157	MIR1185-1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302158	MIR1231	0	0	0	0	59	33	0	0	0	0	528	532	319	0.0	0.0	0.0
100302159	MIR548F3	0	0	2	51	219	7	0	0	0	0	528	532	319	4.82954545455	0.0	2.27188741239
100302160	MIR1233-1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302161	MIR1205	0	0	0	4	73	50	0	0	0	0	528	532	319	0.378787878788	0.0	0.0
100302163	MIR1278	0	0	0	0	59	33	1	0	0	0	528	532	319	0.0	0.094696969697	0.0
100302164	MIR2113	0	0	0	0	8	139	1	0	0	0	528	532	319	0.0	0.094696969697	0.0
100302165	MIR1273A	0	0	0	3	66	60	1	0	0	0	528	532	319	0.284090909091	0.094696969697	0.0
100302166	MIR1322	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302167	MIR1299	0	0	0	0	13	149	0	0	0	0	528	532	319	0.0	0.0	0.0
100302168	MIR1257	0	0	0	1	119	0	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100302169	MIR320D2	0	0	0	5	23	53	0	0	0	0	528	532	319	0.473484848485	0.0	0.0
100302170	MIR1206	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302171	MIR1321	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302172	MIR1258	0	0	0	4	77	18	0	0	0	0	528	532	319	0.378787878788	0.0	0.0
100302174	MIR1307	0	0	0	0	11	96	0	0	0	0	528	532	319	0.0	0.0	0.0
100302175	MIR1207	0	0	0	4	73	50	0	0	0	0	528	532	319	0.378787878788	0.0	0.0
100302177	MIR1269A	0	0	0	1	14	66	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100302178	MIR1295A	0	0	0	2	61	33	0	0	0	0	528	532	319	0.189393939394	0.0	0.0
100302181	MIR1294	0	0	0	79	243	3	0	0	0	0	528	532	319	7.48106060606	0.0	2.90324281859
100302182	MIR1279	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302183	MIR1825	0	0	0	0	118	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302184	MIR1272	0	0	0	0	26	35	0	0	0	0	528	532	319	0.0	0.0	0.0
100302185	MIR1204	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302186	MIR548I3	0	0	0	0	20	148	6	0	0	0	528	532	319	0.0	0.568181818182	0.0
100302187	MIR1297	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302188	MIR1243	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302190	MIR1976	0	0	0	0	9	99	1	0	0	0	528	532	319	0.0	0.094696969697	0.0
100302191	MIR548I4	0	0	5	0	23	48	3	0	0	0	528	532	319	0.0	0.284090909091	0.0
100302192	MIR548F1	2	2	90	0	12	85	0	0	0	0	528	532	319	0.0	10.0	-3.32192809489
100302193	MIR1255A	0	0	0	1	11	72	0	0	0	0	528	532	319	0.094696969697	0.0	0.0
100302195	MIR320C2	0	0	0	1	24	94	2	0	0	0	528	532	319	0.094696969697	0.189393939394	0.0
100302196	MIR1234	0	0	0	4	72	50	0	0	0	0	528	532	319	0.378787878788	0.0	0.0
100302197	MIR1306	0	0	0	0	40	41	0	0	0	0	528	532	319	0.0	0.0	0.0
100302201	MIR1228	0	0	0	0	121	4	0	0	0	0	528	532	319	0.0	0.0	0.0
100302202	MIR1266	0	0	0	0	25	36	0	0	0	0	528	532	319	0.0	0.0	0.0
100302203	MIR1271	0	0	0	87	244	7	0	0	0	0	528	532	319	8.23863636364	0.0	3.04240556626
100302204	MIR548I1	0	0	0	2	62	110	0	0	0	0	528	532	319	0.189393939394	0.0	0.0
100302205	MIR1283-2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302208	MIR1253	0	0	0	0	25	49	0	0	0	0	528	532	319	0.0	0.0	0.0
100302209	MIR1185-2	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302210	MIR1909	0	0	0	1	45	17	1	0	0	0	528	532	319	0.094696969697	0.094696969697	0.0
100302211	MIR1203	0	0	0	2	33	29	0	0	0	0	528	532	319	0.189393939394	0.0	0.0
100302212	MIR1324	0	0	0	0	21	326	12	0	0	0	528	532	319	0.0	1.13636363636	-0.184424571137
100302213	MIR1181	0	0	0	0	47	13	1	0	0	0	528	532	319	0.0	0.094696969697	0.0
100302214	MIR1277	0	0	0	5	23	47	0	0	0	0	528	532	319	0.473484848485	0.0	0.0
100302217	MIR1827	0	0	0	0	27	35	0	0	0	0	528	532	319	0.0	0.0	0.0
100302218	MIR1285-1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302219	MIR1245A	0	0	0	5	74	20	1	0	0	0	528	532	319	0.473484848485	0.094696969697	0.0
100302220	MIR1293	0	0	0	0	120	5	0	0	0	0	528	532	319	0.0	0.0	0.0
100302221	MIR1291	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302222	MIR1911	0	0	0	6	23	47	0	0	0	0	528	532	319	0.568181818182	0.0	0.0
100302223	MIR1302-8	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302224	MIR2110	0	0	0	0	11	96	0	0	0	0	528	532	319	0.0	0.0	0.0
100302225	MIR2053	0	0	0	3	72	57	0	0	0	0	528	532	319	0.284090909091	0.0	0.0
100302226	MIR1238	0	0	0	0	47	13	1	0	0	0	528	532	319	0.0	0.094696969697	0.0
100302227	MIR1302-1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302228	MIR1261	0	0	0	1	30	25	1	0	0	0	528	532	319	0.094696969697	0.094696969697	0.0
100302229	MIR1250	0	0	0	3	41	27	0	0	0	0	528	532	319	0.284090909091	0.0	0.0
100302232	MIR1226	0	0	0	0	6	409	56	0	0	0	528	532	319	0.0	5.30303030303	-2.40681699247
100302233	MIR1268A	0	0	0	0	27	40	0	0	0	0	528	532	319	0.0	0.0	0.0
100302234	MIR664A	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302235	MIR1179	0	0	0	0	28	35	0	0	0	0	528	532	319	0.0	0.0	0.0
100302236	MIR1260A	0	0	0	1	15	226	3	0	0	0	528	532	319	0.094696969697	0.284090909091	0.0
100302237	MIR1281	0	0	0	0	42	39	0	0	0	0	528	532	319	0.0	0.0	0.0
100302238	MIR103B1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302239	MIR548F5	1	1	29	1	29	47	2	0	0	0	528	532	319	0.094696969697	5.18939393939	-2.37556605849
100302240	MIR1304	0	0	0	0	31	24	1	0	0	0	528	532	319	0.0	0.094696969697	0.0
100302242	MIR1236	0	0	0	0	10	100	0	0	0	0	528	532	319	0.0	0.0	0.0
100302243	MIR1972-1	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302246	MIR1301	0	0	0	0	77	14	0	0	0	0	528	532	319	0.0	0.0	0.0
100302250	MIR1197	0	0	0	0	15	227	2	0	0	0	528	532	319	0.0	0.189393939394	0.0
100302251	MIR1264	0	0	0	0	0	0	0	0	0	0	528	532	319	0.0	0.0	0.0
100302254	MIR1282	0	0	0	0	25	39	1	0	0	0	528	532	319	0.0	0.094696969697	0.0
